ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-03-22T00:00:00.000Z,2024,45th Anniversary Edition RWD,Absolute Zero,65275,67869,0,65275,At dealer,True,Available,WZ1DB0G09RW065040,Caldwell Toyota,AR
2024-03-22T00:00:00.000Z,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,61125,0,58550,At dealer,True,Available,WZ1DB0G09RW065054,Bryan College Station Toyota,TX
2024-04-13,2024,45th Anniversary Edition RWD,Absolute Zero,65275,67365,0,65275,Factory to port,True,DealerHold,WZ1DB0G09RW065264,AutoNation Toyota Buena Park,CA
2024-04-10T00:00:00.000Z,2024,3.0 Premium RWD,Nocturnal,58550,62704,0,58550,Factory to port,False,DealerHold,WZ1DB0G09RW065300,Bert Ogden Toyota of Harlingen,TX
2024-03-22T00:00:00.000Z,2024,3.0 Premium RWD,Nocturnal,58550,62704,2085,60635,At dealer,False,DealerHold,WZ1DB0G09RW065359,Fred Haas Toyota Country,TX
2024-05-28,2024,45th Anniversary Edition RWD,Mikan Blast,65275,67809,0,65275,Port to dealer,True,DealerHold,WZ1DB0G09RW065409,Heart City Toyota,IN
2024-04-13T00:00:00.000Z,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,62449,499,59049,Factory to port,True,DealerHold,WZ1DB0G09RW065457,Caldwell Toyota,AR
2024-04-01,2024,3.0 Premium RWD,Absolute Zero,58550,61830,0,58550,Port to dealer,False,DealerHold,WZ1DB0G09RW065488,Temecula Valley Toyota,CA
2024-04-16,2024,3.0 RWD,Stratosphere,55400,61389,0,55400,Port to dealer,False,DealerHold,WZ1DB0G09RW065586,Vancouver Toyota,WA
Unknown,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,62704,6895,65445,Factory to port,False,DealerHold,WZ1DB0G09RW065636,Don McGill Toyota,TX
2024-04-24,2024,3.0 Premium RWD,Stratosphere,58550,62839,0,58550,Factory to port,False,DealerHold,WZ1DB0G09RW065703,Riverhead Toyota,NY
2024-04-17,2024,3.0 Premium RWD,Absolute Zero,58550,61945,0,58550,Factory to port,True,DealerHold,WZ1DB0G09RW065734,Culver City Toyota,CA
2024-05-11,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,62010,0,58550,Factory to port,False,DealerHold,WZ1DB0G09RW065751,Big Two Toyota of Chandler,AZ
2024-04-22,2024,3.0 Premium RWD,Absolute Zero,58550,62379,0,58550,Factory to port,True,,WZ1DB0G09RW065779,San Francisco Toyota,CA
2024-04-10T00:00:00.000Z,2024,3.0 Premium RWD,Nocturnal,58550,60622,0,58550,Factory to port,False,DealerHold,WZ1DB0G09RW065829,Lynch Toyota of Auburn,AL
2024-04-16,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,61765,0,58550,Factory to port,True,Available,WZ1DB0G09RW065832,Hansel Toyota,CA
2024-05-20,2024,3.0 RWD,Nocturnal,55400,57994,0,55400,Factory to port,False,DealerHold,WZ1DB0G09RW065863,Toyota of Hackensack,NJ
2024-04-23,2024,3.0 Premium RWD,Absolute Zero,58550,61765,0,58550,Factory to port,False,DealerHold,WZ1DB0G09RW065894,City Toyota,CA
2024-04-29,2024,45th Anniversary Edition RWD,Absolute Zero,65275,67869,0,65275,Factory to port,True,DealerHold,WZ1DB0G09RW065930,Toyota of Glendora,CA
2024-05-01,2024,3.0 Premium RWD,Absolute Zero,58550,60905,995,59545,Factory to port,True,,WZ1DB0G09RW065961,Toyota Town,CA
2024-05-30,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,61960,0,58550,Factory to port,False,,WZ1DB0G09RW066124,Hartford Toyota,CT
2024-05-05,2024,3.0 Premium RWD,Nocturnal,58550,62479,0,58550,Factory to port,False,DealerHold,WZ1DB0G09RW066138,Manhattan Beach Toyota,CA
2024-07-21,2024,3.0 Premium RWD,Absolute Zero,58550,60840,0,58550,Factory to port,False,DealerHold,WZ1DB0G09RW066141,"Cedar Rapids Toyota, Inc.",IA
2024-07-10,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,62454,0,58550,Factory to port,False,,WZ1DB0G09RW066172,Toyota of Merrillville,IN
2024-08-02,2024,3.0 Premium RWD,Stratosphere,58550,62804,0,58550,Factory to port,True,DealerHold,WZ1DB0G09RW066267,Tansky Sawmill Toyota,OH
2024-05-05,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,61875,0,58550,Factory to port,True,DealerHold,WZ1DB0G09RW066270,Culver City Toyota,CA
2024-06-12,2024,3.0 Premium RWD,Stratosphere,58550,62190,0,58550,Factory to port,False,,WZ1DB0G09RW066429,Ourisman Chantilly Toyota,VA
