ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-05-10T00:00:00.000Z,2024,SE AWD,Wind Chill Pearl,29540,34833,0,29540,Factory to port,False,Available,7MUFBABG0RV036811,Gene Messer Toyota,TX
2024-05-22,2024,S AWD,Celestite,28220,30319,0,28220,Port to dealer,True,DealerHold,7MUFBABG0RV036842,"Bristol Toyota, Inc.",MA
2024-05-23,2024,S AWD,Jet Black,28220,29939,0,28220,Port to dealer,False,,7MUFBABG0RV036873,Toyota of Dartmouth,MA
2024-05-29,2024,SE AWD,Sonic Silver/Jet Black roof,29540,33099,0,29540,Port to dealer,False,DealerHold,7MUFBABG0RV036890,Kendall Toyota of Bend,OR
2024-05-25,2024,Nightshade AWD,Jet Black,30465,33155,0,30465,Port to dealer,False,Available,7MUFBABG0RV036906,Colonial Toyota,CT
2024-05-18T00:00:00.000Z,2024,XSE AWD,Wind Chill Pearl,31405,35906,0,31405,Port to dealer,False,,7MUFBABG0RV036971,Hendrick Toyota Wilmington,NC
2024-05-12T00:00:00.000Z,2024,SE AWD,Celestite,29540,33034,799,30339,Factory to port,False,Available,7MUFBABG0RV036999,Landers Toyota NWA,AR
2024-05-14T00:00:00.000Z,2024,S AWD,Celestite,28220,30269,0,28220,At dealer,False,Available,7MUFBABG0RV037005,AutoNation Toyota Weston,FL
2024-05-07,2024,XSE AWD,Celestite,31405,34849,0,31405,At dealer,True,Available,7MUFBABG0RV037019,Bredemann Toyota,IL
2024-05-15T00:00:00.000Z,2024,S AWD,Sonic Silver,28220,31545,0,28220,Port to dealer,False,Available,7MUFBABG0RV037022,Mark Jacobson Toyota,NC
2024-05-29,2024,SE AWD,Sonic Silver,29540,32294,0,29540,Port to dealer,False,,7MUFBABG0RV037067,Peterson Toyota,ID
2024-05-19,2024,SE AWD,Sonic Silver,29540,31463,3624,33164,Port to dealer,False,,7MUFBABG0RV037070,Claremont Toyota,CA
2024-05-21,2024,S AWD,Sonic Silver,28220,30234,895,29115,Port to dealer,False,Available,7MUFBABG0RV037103,Bennett Toyota,PA
2024-05-14T00:00:00.000Z,2024,SE AWD,Wind Chill Pearl,29540,32861,0,29540,At dealer,False,Available,7MUFBABG0RV037120,Central Florida Toyota,FL
2024-05-22,2024,Nightshade AWD,Celestite/Jet Black Roof,30465,32977,0,30465,Port to dealer,False,,7MUFBABG0RV037134,Price Toyota,DE
2024-05-20,2024,XSE AWD,Jet Black,31405,35859,0,31405,Port to dealer,True,DealerHold,7MUFBABG0RV037148,Mark Toyota of Plover,WI
2024-05-30,2024,XSE AWD,Sonic Silver,31405,36344,0,31405,Port to dealer,False,DealerHold,7MUFBABG0RV037151,Toyota of Greenfield,MA
2024-05-15,2024,SE AWD,Wind Chill Pearl,29540,33793,0,29540,Port to dealer,False,,7MUFBABG0RV037165,Matick Toyota,MI
2024-05-20,2024,SE AWD,Blue Crush Metallic,29540,32999,0,29540,Port to dealer,False,,7MUFBABG0RV037196,Hillside Toyota,NY
2024-05-23,2024,SE AWD,Celestite,29540,32982,0,29540,Port to dealer,False,DealerHold,7MUFBABG0RV037229,Sloane Toyota of Malvern,PA
2024-05-28,2024,SE AWD,Wind Chill Pearl,29540,32624,0,29540,Port to dealer,False,DealerHold,7MUFBABG0RV037232,Bill Page Toyota,VA
2024-05-24,2024,XSE AWD,Jet Black,31405,34294,0,31405,Port to dealer,True,DealerHold,7MUFBABG0RV037263,Capitol Toyota of Salem,OR
2024-05-30,2024,XSE AWD,Sonic Silver,31405,36424,0,31405,Port to dealer,False,DealerHold,7MUFBABG0RV037277,Imperial Toyota,MA
2024-05-10,2024,SE AWD,Blue Crush Metallic,29540,32189,0,29540,At dealer,False,Available,7MUFBABG0RV037280,Toyota of Murfreesboro,TN
2024-05-10,2024,XSE AWD,Jet Black,31405,36136,0,31405,At dealer,False,DealerHold,7MUFBABG0RV037327,Toyota of Cool Springs,TN
2024-05-28,2024,SE AWD,Sonic Silver,29540,32843,0,29540,Port to dealer,False,Available,7MUFBABG0RV037330,Kings Toyota,OH
2024-05-23,2024,XSE AWD,Celestite,31405,34294,0,31405,Port to dealer,True,,7MUFBABG0RV037344,Rivera Toyota of Mt. Kisco,NY
2024-05-28,2024,XSE AWD,Wind Chill Pearl,31405,35362,0,31405,Port to dealer,False,DealerHold,7MUFBABG0RV037375,Koch 33 Toyota,PA
2024-05-28,2024,SE AWD,Jet Black,29540,33634,0,29540,Port to dealer,False,DealerHold,7MUFBABG0RV037389,Herb Chambers Toyota of Auburn,MA
2024-05-22T00:00:00.000Z,2024,SE AWD,Wind Chill Pearl,29540,32861,0,29540,Factory to port,False,Available,7MUFBABG0RV037408,Fred Anderson Toyota of Charleston,SC
2024-05-28,2024,SE AWD,Blue Crush Metallic,29540,30890,0,29540,Port to dealer,False,DealerHold,7MUFBABG0RV037411,Groove Toyota,CO
2024-05-28,2024,S AWD,Jet Black,28220,30014,495,28715,Port to dealer,False,,7MUFBABG0RV037425,Waldorf Toyota,MD
2024-05-28,2024,Nightshade AWD,Jet Black,30465,33194,0,30465,Port to dealer,True,DealerHold,7MUFBABG0RV037439,Toyota of Grand Rapids,MI
2024-05-13T00:00:00.000Z,2024,XSE AWD,Celestite,31405,36025,0,31405,Factory to port,False,Available,7MUFBABG0RV037442,Don McGill Toyota of Katy,TX
2024-05-28,2024,SE AWD,Celestite,29540,31814,0,29540,Port to dealer,True,DealerHold,7MUFBABG0RV037456,Tufankjian Toyota of Braintree,MA
2024-05-28,2024,Nightshade AWD,Jet Black,30465,34149,0,30465,Port to dealer,False,DealerHold,7MUFBABG0RV037473,Ira Toyota of Manchester,NH
2024-05-24,2024,XSE AWD,Blue Crush Metallic/Jet Black roof,31405,35518,0,31405,Port to dealer,False,,7MUFBABG0RV037487,Longo Toyota,CA
2024-05-26T00:00:00.000Z,2024,SE AWD,Celestite,29540,32935,0,29540,Factory to port,False,Available,7MUFBABG0RV037490,Southern 441 Toyota,FL
2024-05-29,2024,SE AWD,Wind Chill Pearl,29540,33527,0,29540,Port to dealer,False,,7MUFBABG0RV037540,Parker Toyota,ID
2024-05-24,2024,XSE AWD,Blue Crush Metallic,31405,34562,0,31405,Port to dealer,False,Available,7MUFBABG0RV037571,Ken Ganley Toyota Akron,OH
2024-05-22T00:00:00.000Z,2024,SE AWD,Wind Chill Pearl,29540,32941,0,29540,Factory to port,False,Available,7MUFBABG0RV037599,Toyota of Tampa Bay,FL
2024-05-10,2024,XSE AWD,Sonic Silver,31405,35198,0,31405,At dealer,False,DealerHold,7MUFBABG0RV037618,Nashville Toyota North,TN
2024-05-29,2024,SE AWD,Wind Chill Pearl,29540,31684,0,29540,Port to dealer,True,DealerHold,7MUFBABG0RV037621,Balise Toyota,MA
2024-05-28,2024,XSE AWD,Sonic Silver/Jet Black roof,31405,36514,0,31405,Port to dealer,False,DealerHold,7MUFBABG0RV037649,Interstate Toyota,NY
2024-05-21T00:00:00.000Z,2024,SE AWD,Sonic Silver,29540,33015,0,29540,Factory to port,False,Available,7MUFBABG0RV037666,Coggin Toyota at the Avenues,FL
2024-05-17T00:00:00.000Z,2024,SE AWD,Jet Black,29540,33268,0,29540,Factory to port,False,Available,7MUFBABG0RV037702,Texas Toyota of Grapevine,TX
2024-06-03,2024,SE AWD,Barcelona Red Metallic,29540,32269,0,29540,Port to dealer,False,DealerHold,7MUFBABG0RV037733,Edmark Toyota,ID
2024-05-22T00:00:00.000Z,2024,SE AWD,Jet Black,29540,31938,0,29540,Factory to port,False,,7MUFBABG0RV037750,Franklin Toyota,GA
