ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-03-25,2024,Capstone 4x4,Magnetic Gray Metallic,81265,84507,0,81265,At dealer,False,Available,7SVAAABA6RX034533,Toyota of Lincolnwood,IL
2024-03-25,2024,Platinum 4x4,Magnetic Gray Metallic,76865,79315,1695,78560,At dealer,False,,7SVAAABA6RX034547,Anderson Toyota,AZ
2024-04-13,2024,Limited 4x4,Midnight Black Metallic,70675,75188,0,70675,Port to dealer,False,,7SVAAABA6RX034550,Copeland Toyota,MA
2024-03-31,2024,Limited 4x4,Ice Cap,70675,77253,0,70675,At dealer,False,Available,7SVAAABA6RX034578,Markquart Toyota,WI
2024-04-01,2024,TRD Pro 4x4,Ice Cap,79110,81815,0,79110,At dealer,True,DealerHold,7SVAAABA6RX034600,Denny Menholt Toyota,SD
2024-03-27,2024,SR5 4x4,Ice Cap,64275,71663,0,64275,At dealer,False,,7SVAAABA6RX034614,Preston Toyota,PA
2024-03-26,2024,Capstone 4x4,Blueprint,81265,83773,0,81265,At dealer,False,Available,7SVAAABA6RX034628,Napleton's Toyota of Urbana,IL
2024-04-03,2024,Limited 4x4,Midnight Black Metallic,70675,75148,0,70675,Port to dealer,False,Available,7SVAAABA6RX034645,Fiore Toyota,PA
2024-03-20,2024,Limited 4x4,Wind Chill Pearl,70675,78317,1995,72670,At dealer,False,Available,7SVAAABA6RX034712,Cabe Toyota Long Beach,CA
Unknown,2024,Limited 4x4,Blueprint,70675,77173,0,70675,Port to dealer,False,DealerHold,7SVAAABA6RX034757,Team Toyota,NE
2024-03-30,2024,Limited 4x4,Ice Cap,70675,74998,0,70675,At dealer,False,Available,7SVAAABA6RX034788,Kari Toyota,WI
2024-03-29,2024,Platinum 4x4,Magnetic Gray Metallic,76865,80443,895,77760,At dealer,False,,7SVAAABA6RX034810,Merced Toyota,CA
2024-03-25T00:00:00.000Z,2024,Platinum 4x4,Wind Chill Pearl,76865,83824,2910,79775,At dealer,False,DealerHold,7SVAAABA6RX034841,Cannon Toyota,MS
2024-03-25T00:00:00.000Z,2024,Capstone 4x4,Celestial Silver Metallic,81265,85835,5000,86265,At dealer,False,Available,7SVAAABA6RX034872,Principle Toyota of Hernando,MS
2024-04-02,2024,Capstone 4x4,Midnight Black Metallic,81265,85700,0,81265,Port to dealer,False,,7SVAAABA6RX034905,"Glen Motors, Inc.",NJ
2024-04-06T00:00:00.000Z,2024,Limited 4x4,Lunar Rock,70675,75716,0,70675,At dealer,False,Available,7SVAAABA6RX034922,Mark Jacobson Toyota,NC
2024-04-06,2024,SR5 4x4,Ice Cap,64275,68848,0,64275,Port to dealer,False,Available,7SVAAABA6RX034936,Burdick Toyota,NY
2024-03-28,2024,Platinum 4x4,Celestial Silver Metallic,76865,80038,0,76865,At dealer,False,Available,7SVAAABA6RX034967,Centennial Toyota,NV
2024-03-23,2024,Capstone 4x4,Magnetic Gray Metallic,81265,83473,0,81265,At dealer,False,,7SVAAABA6RX034970,Sunshine Toyota,MI
2024-03-28,2024,Capstone 4x4,Wind Chill Pearl,81265,84417,0,81265,At dealer,False,DealerHold,7SVAAABA6RX034984,Temecula Valley Toyota,CA
2024-04-18,2024,Platinum 4x4,Supersonic Red,76865,81632,0,76865,Port to dealer,False,DealerHold,7SVAAABA6RX034998,Toyota of Pullman,WA
2024-04-03T00:00:00.000Z,2024,Limited 4x4,Midnight Black Metallic,70675,74989,0,70675,At dealer,False,Available,7SVAAABA6RX035021,Sarasota Toyota,FL
2024-03-28,2024,Platinum 4x4,Celestial Silver Metallic,76865,82285,0,76865,At dealer,False,,7SVAAABA6RX035035,Toyota South,KY
2024-03-21T00:00:00.000Z,2024,Limited 4x4,Wind Chill Pearl,70675,77180,0,70675,Factory to port,True,DealerHold,7SVAAABA6RX035066,North Park Toyota of San Antonio,TX
2024-04-06,2024,SR5 4x4,Lunar Rock,64275,69048,0,64275,Port to dealer,False,,7SVAAABA6RX035102,Team Toyota,OH
2024-04-04T00:00:00.000Z,2024,SR5 4x4,Midnight Black Metallic,64275,72860,0,64275,At dealer,False,Available,7SVAAABA6RX035133,Fred Anderson Toyota,NC
2024-03-28T00:00:00.000Z,2024,Capstone 4x4,Midnight Black Metallic,81265,85635,1495,82760,At dealer,True,Available,7SVAAABA6RX035150,Bohn Toyota,LA
2024-04-18,2024,Limited 4x4,Lunar Rock,70675,74893,0,70675,Port to dealer,False,DealerHold,7SVAAABA6RX035178,Toyota of Batavia,NY
2024-04-04,2024,Limited 4x4,Midnight Black Metallic,70675,74448,0,70675,Port to dealer,False,,7SVAAABA6RX035181,One Toyota of Oakland,CA
