ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-07-06T00:00:00.000Z,2024,L FWD,Wind Chill Pearl,23860,26961,0,23860,Factory to port,False,Available,7MUAAAAG2RV24A576,Walker-Jones Toyota,GA
2024-07-03T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25909,0,23860,Factory to port,False,Available,7MUAAAAG2RV24B274,Kendall Toyota,FL
2024-07-03T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25210,0,23860,Factory to port,False,Available,7MUAAAAG2RV24B324,Town & Country Toyota,NC
2024-07-06T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26686,0,23860,Factory to port,False,Available,7MUAAAAG2RV24B338,Mark Jacobson Toyota,NC
2024-07-03T00:00:00.000Z,2024,L FWD,Celestite,23860,26407,0,23860,Factory to port,False,Available,7MUAAAAG2RV24C148,Serra Toyota,AL
2024-07-03T00:00:00.000Z,2024,L FWD,Celestite,23860,25458,0,23860,Factory to port,False,Available,7MUAAAAG2RV24C151,Toyota of Rock Hill,SC
2024-07-10T00:00:00.000Z,2024,L FWD,Celestite,23860,25210,0,23860,Factory to port,False,Available,7MUAAAAG2RV25A458,Headquarter Toyota,FL
2024-07-10T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25210,0,23860,Factory to port,False,Available,7MUAAAAG2RV25B268,Toyota of Clermont,FL
2024-07-10T00:00:00.000Z,2024,L FWD,Celestite,23860,27035,0,23860,Factory to port,False,Available,7MUAAAAG2RV25B271,Butler Toyota,GA
2024-07-10T00:00:00.000Z,2024,L FWD,Celestite,23860,25909,0,23860,Factory to port,False,Available,7MUAAAAG2RV25B335,AutoNation Toyota Pinellas Park,FL
2024-07-17T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26785,0,23860,Factory to port,False,Available,7MUAAAAG2RV26A486,Mike Johnson's Hickory Toyota,NC
2024-07-23,2024,L FWD,Wind Chill Pearl,23860,26493,0,23860,Factory to port,False,DealerHold,7MUAAAAG2RV26A553,Jones Toyota,MD
2024-07-17T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26407,0,23860,Factory to port,False,Available,7MUAAAAG2RV26B329,Toyota of Fort Walton Beach,FL
2024-07-17T00:00:00.000Z,2024,L FWD,Celestite,23860,26586,0,23860,Factory to port,False,Available,7MUAAAAG2RV26C125,Lynch Toyota of Auburn,AL
2024-07-21T00:00:00.000Z,2024,L FWD,Jet Black,23860,26576,0,23860,Factory to port,False,Available,7MUAAAAG2RV26C142,Fred Anderson Toyota of Charleston,SC
2024-07-22T00:00:00.000Z,2024,L FWD,Wind Chill Pearl,23860,26054,0,23860,Factory to port,False,Available,7MUAAAAG2RV27A001,Tuscaloosa Toyota,AL
2024-07-24T00:00:00.000Z,2024,L FWD,Wind Chill Pearl,23860,27629,0,23860,Factory to port,False,Available,7MUAAAAG2RV27A855,Heyward Allen Toyota,GA
2024-08-09,2024,L FWD,Jet Black,23860,25499,495,24355,Factory to port,False,,7MUAAAAG2RV28B208,Waldorf Toyota,MD
2024-05-16,2024,L FWD,Sonic Silver,23860,25499,0,23860,At dealer,False,DealerHold,7MUAAAAG3RV092207,Casey Toyota,VA
2024-05-25,2024,L FWD,Wind Chill Pearl,23860,25924,0,23860,At dealer,False,Available,7MUAAAAG3RV092708,City Toyota,CA
2024-05-25T00:00:00.000Z,2024,L FWD,Wind Chill Pearl,23860,27210,0,23860,At dealer,False,Available,7MUAAAAG3RV093406,Mike Johnson's Hickory Toyota,NC
2024-06-05,2024,L FWD,Wind Chill Pearl,23860,26229,0,23860,Port to dealer,False,,7MUAAAAG3RV093650,New Holland Toyota,PA
2024-06-05T00:00:00.000Z,2024,L FWD,Celestite,23860,26167,0,23860,At dealer,False,Available,7MUAAAAG3RV094183,Springhill Toyota,AL
